cod_municipio,municipio,pop_0a14,pop_65mais,indice_envelhecimento,percentual_idosos,razao_dependencia,classificacao,pop_60mais,indice_60mais,diferenca_abs,diferenca_rel
2506608,Ibiara - PB,356,106,29.775280898876407,22.943722943722943,100,Favorável,1121,314.8876404494382,285.1123595505618,957.5471698113207
2506004,Esperança - PB,2281,679,29.767645769399387,22.93918918918919,100,Favorável,4852,212.7137220517317,182.9460762823323,614.580265095729
2510303,Nova Palmeira - PB,279,83,29.749103942652326,22.92817679558011,100,Favorável,774,277.4193548387097,247.67025089605738,832.530120481928
2508604,Lucena - PB,995,296,29.748743718592962,22.927962819519752,100,Favorável,1647,165.52763819095478,135.7788944723618,456.41891891891896
2502052,Bernardino Batista - PB,269,80,29.739776951672862,22.922636103151863,100,Favorável,522,194.05204460966544,164.31226765799258,552.5
2503555,Cacimbas - PB,639,190,29.7339593114241,22.919179734620023,100,Favorável,940,147.10485133020345,117.37089201877934,394.7368421052631
2512762,Riachão do Poço - PB,333,99,29.72972972972973,22.916666666666664,100,Favorável,709,212.9129129129129,183.18318318318316,616.161616161616
2510402,Olho d'Água - PB,411,122,29.683698296836987,22.88930581613508,100,Favorável,1044,254.01459854014598,224.330900243309,755.7377049180327
2510402,Olho d'Água - PB,411,122,29.683698296836987,22.88930581613508,100,Favorável,1044,254.01459854014598,224.330900243309,755.7377049180327
2508703,Mãe d'Água - PB,300,89,29.666666666666668,22.87917737789203,100,Favorável,654,218.00000000000003,188.33333333333337,634.8314606741574
2504355,Caturité - PB,381,113,29.658792650918635,22.874493927125506,100,Favorável,811,212.86089238845145,183.20209973753282,617.6991150442478
2501153,Areia de Baraúnas - PB,145,43,29.655172413793103,22.872340425531913,100,Favorável,NA,NA,NA,NA
2514305,São José de Caiana - PB,344,102,29.651162790697676,22.869955156950674,100,Favorável,830,241.27906976744185,211.62790697674419,713.7254901960783
2501401,Baía da Traição - PB,840,249,29.642857142857142,22.865013774104685,100,Favorável,1048,124.76190476190476,95.11904761904762,320.8835341365462
2507804,Junco do Seridó - PB,439,130,29.6127562642369,22.847100175746924,100,Favorável,NA,NA,NA,NA
2512200,Prata - PB,240,71,29.583333333333332,22.829581993569132,100,Favorável,736,306.6666666666667,277.08333333333337,936.6197183098594
2504306,Catolé do Rocha - PB,2060,609,29.563106796116507,22.817534657174974,100,Favorável,5209,252.86407766990294,223.30097087378644,755.336617405583
2512036,Poço Dantas - PB,268,79,29.47761194029851,22.76657060518732,100,Favorável,588,219.40298507462686,189.92537313432834,644.3037974683543
2514008,São João do Cariri - PB,285,84,29.47368421052631,22.76422764227642,100,Favorável,859,301.4035087719298,271.9298245614035,922.6190476190478
2503753,Cajazeirinhas - PB,163,48,29.447852760736197,22.748815165876778,100,Favorável,474,290.79754601226995,261.3496932515337,887.5
2505238,Cuité de Mamanguape - PB,428,126,29.439252336448597,22.743682310469314,100,Favorável,1070,250,220.5607476635514,749.2063492063493
2511301,Piancó - PB,958,282,29.436325678496868,22.741935483870968,100,Favorável,2845,296.9728601252609,267.53653444676405,908.8652482269503
2505279,Curral de Cima - PB,333,98,29.429429429429426,22.73781902552204,100,Favorável,888,266.66666666666663,237.2372372372372,806.1224489795918
2504033,Capim - PB,571,168,29.422066549912433,22.73342354533153,100,Favorável,797,139.5796847635727,110.15761821366026,374.4047619047619
2505303,Curral Velho - PB,153,45,29.411764705882355,22.727272727272727,100,Favorável,342,223.52941176470588,194.11764705882354,660
2501005,Araruna - PB,1180,347,29.40677966101695,22.72429600523903,100,Favorável,2736,231.864406779661,202.45762711864407,688.4726224783861
2504207,Catingueira - PB,364,107,29.395604395604398,22.717622080679405,100,Favorável,749,205.76923076923075,176.37362637362634,599.9999999999998
2505105,Cuité - PB,1358,399,29.381443298969074,22.709163346613543,100,Favorável,3674,270.54491899852724,241.16347569955815,820.8020050125311
2500734,Amparo - PB,126,37,29.365079365079367,22.699386503067483,100,Favorável,337,267.46031746031747,238.0952380952381,810.8108108108107
2515104,São Sebastião de Lagoa de Roça - PB,821,241,29.35444579780755,22.693032015065913,100,Favorável,1858,226.30937880633374,196.95493300852618,670.954356846473
2508307,Lagoa Seca - PB,1924,564,29.313929313929314,22.668810289389068,100,Favorável,4093,212.73388773388774,183.41995841995842,625.7092198581561
2513943,São Domingos do Cariri - PB,174,51,29.310344827586203,22.666666666666664,100,Favorável,NA,NA,NA,NA
2516409,Tacima - PB,522,153,29.310344827586203,22.666666666666664,100,Favorável,1379,264.176245210728,234.8659003831418,801.3071895424838
2514800,São José dos Cordeiros - PB,239,70,29.288702928870293,22.653721682847898,100,Favorável,701,293.3054393305439,264.0167364016736,901.4285714285712
2512705,Remígio - PB,1380,404,29.275362318840582,22.6457399103139,100,Favorável,3027,219.34782608695653,190.07246376811594,649.2574257425742
2513802,Santa Teresinha - PB,260,76,29.230769230769234,22.61904761904762,100,Favorável,NA,NA,NA,NA
2504157,Casserengue - PB,521,152,29.174664107485604,22.58543833580981,100,Favorável,1233,236.66026871401152,207.48560460652592,711.1842105263158
2507705,Juazeirinho - PB,1498,437,29.172229639519358,22.583979328165373,100,Favorável,2303,153.73831775700936,124.56608811749,427.0022883295195
2512804,Riacho dos Cavalos - PB,576,168,29.166666666666668,22.58064516129032,100,Favorável,1356,235.41666666666666,206.25,707.1428571428571
2509503,Montadas - PB,453,132,29.13907284768212,22.564102564102566,100,Favorável,922,203.5320088300221,174.39293598234,598.4848484848486
2511301,Piancó - PB,968,282,29.132231404958674,22.56,100,Favorável,2845,293.90495867768595,264.77272727272725,908.8652482269504
2501401,Baía da Traição - PB,855,249,29.122807017543863,22.554347826086957,100,Favorável,1048,122.5730994152047,93.45029239766083,320.8835341365462
2502508,Boqueirão - PB,1226,357,29.119086460032626,22.55211623499684,100,Favorável,2670,217.7814029363785,188.66231647634586,647.8991596638656
2516201,Sousa - PB,4743,1380,29.095509171410498,22.53797158255757,100,Favorável,10819,228.1045751633987,199.0090659919882,683.9855072463769
2513208,Santa Cruz - PB,330,96,29.09090909090909,22.535211267605636,100,Favorável,1440,436.3636363636363,407.27272727272725,1400
2510709,Passagem - PB,172,50,29.069767441860467,22.52252252252252,100,Favorável,408,237.2093023255814,208.13953488372093,715.9999999999999
2512101,Pombal - PB,2117,615,29.050543221539915,22.510980966325036,100,Favorável,5929,280.0661313179027,251.0155880963628,864.0650406504064
2505808,Duas Estradas - PB,241,70,29.045643153526974,22.508038585209004,100,Favorável,608,252.28215767634853,223.23651452282155,768.5714285714284
2502409,Bonito de Santa Fé - PB,761,221,29.0407358738502,22.5050916496945,100,Favorável,1511,198.5545335085414,169.5137976346912,583.710407239819
2509602,Monte Horebe - PB,300,87,28.999999999999996,22.48062015503876,100,Favorável,737,245.66666666666666,216.66666666666666,747.1264367816093
2504702,Congo - PB,314,91,28.980891719745223,22.469135802469136,100,Favorável,823,262.1019108280255,233.12101910828028,804.3956043956046
2513943,São Domingos do Cariri - PB,176,51,28.97727272727273,22.46696035242291,100,Favorável,NA,NA,NA,NA
2512309,Princesa Isabel - PB,1709,495,28.964306612053832,22.459165154264973,100,Favorável,3211,187.88765359859568,158.92334698654184,548.6868686868687
2505709,Dona Inês - PB,853,247,28.956623681125436,22.454545454545453,100,Favorável,1700,199.29660023446658,170.33997655334116,588.259109311741
2509156,Marizópolis - PB,515,149,28.932038834951456,22.439759036144576,100,Favorável,1142,221.747572815534,192.81553398058253,666.4429530201343
2514552,São José de Princesa - PB,249,72,28.915662650602407,22.429906542056074,100,Favorável,NA,NA,NA,NA
2508604,Lucena - PB,1025,296,28.878048780487802,22.407267221801668,100,Favorável,1647,160.6829268292683,131.8048780487805,456.41891891891896
2502003,Belém do Brejo do Cruz - PB,388,112,28.865979381443296,22.400000000000002,100,Favorável,1091,281.1855670103092,252.31958762886592,874.1071428571427
2515906,Serraria - PB,402,116,28.855721393034827,22.393822393822393,100,Favorável,877,218.1592039800995,189.30348258706468,656.0344827586207
2516151,Sossêgo - PB,260,75,28.846153846153843,22.388059701492537,100,Favorável,549,211.15384615384616,182.30769230769232,632.0000000000001
2509503,Montadas - PB,458,132,28.82096069868996,22.372881355932204,100,Favorável,922,201.3100436681223,172.48908296943233,598.4848484848485
2507101,Itapororoca - PB,1364,393,28.812316715542526,22.36767216846898,100,Favorável,2690,197.21407624633432,168.4017595307918,584.4783715012722
2515971,Sobrado - PB,597,172,28.8107202680067,22.366710013003903,100,Favorável,1287,215.57788944723617,186.76716917922948,648.2558139534883
2513703,Santa Rita - PB,11229,3235,28.809332977112835,22.36587389380531,100,Favorável,17926,159.6402172945053,130.83088431739247,454.1267387944359
2513356,Santa Inês - PB,243,70,28.80658436213992,22.364217252396166,100,Favorável,474,195.06172839506172,166.2551440329218,577.1428571428571
2512762,Riachão do Poço - PB,344,99,28.77906976744186,22.34762979683973,100,Favorável,709,206.10465116279067,177.32558139534882,616.161616161616
2507903,Juripiranga - PB,734,211,28.746594005449595,22.328042328042326,100,Favorável,1458,198.6376021798365,169.8910081743869,590.995260663507
2501708,Barra de São Miguel - PB,442,127,28.733031674208142,22.319859402460455,100,Favorável,1055,238.68778280542986,209.9547511312217,730.7086614173229
2507101,Itapororoca - PB,1368,393,28.728070175438596,22.31686541737649,100,Favorável,2690,196.63742690058479,167.90935672514618,584.4783715012722
2504850,Coxixola - PB,94,27,28.723404255319153,22.31404958677686,100,Favorável,410,436.17021276595744,407.4468085106383,1418.5185185185182
2508604,Lucena - PB,1031,296,28.70999030067895,22.305953278070838,100,Favorável,1647,159.74781765276433,131.03782735208537,456.418918918919
2502151,Boa Vista - PB,488,140,28.688524590163933,22.29299363057325,100,Favorável,1083,221.92622950819674,193.23770491803282,673.5714285714288
2500106,Água Branca - PB,754,216,28.647214854111407,22.268041237113405,100,Favorável,1472,195.22546419098143,166.57824933687002,581.4814814814814
2512721,Pedro Régis - PB,412,118,28.640776699029125,22.264150943396228,100,Favorável,973,236.16504854368935,207.52427184466023,724.5762711864409
2515971,Sobrado - PB,601,172,28.618968386023298,22.2509702457956,100,Favorável,1287,214.1430948419301,185.5241264559068,648.2558139534882
2504702,Congo - PB,318,91,28.61635220125786,22.249388753056234,100,Favorável,823,258.80503144654085,230.188679245283,804.3956043956043
2501534,Baraúna - PB,287,82,28.57142857142857,22.22222222222222,100,Favorável,876,305.22648083623693,276.6550522648084,968.2926829268293
2510204,Nova Olinda - PB,476,136,28.57142857142857,22.22222222222222,100,Favorável,946,198.73949579831933,170.16806722689074,595.5882352941177
2516300,Sumé - PB,1171,334,28.52263023057216,22.19269102990033,100,Favorável,3170,270.7087959009394,242.18616567036722,849.1017964071856
2503605,Caiçara - PB,540,154,28.51851851851852,22.19020172910663,100,Favorável,1063,196.85185185185185,168.33333333333331,590.2597402597402
2500577,Algodão de Jandaíra - PB,221,63,28.50678733031674,22.183098591549296,100,Favorável,NA,NA,NA,NA
2513703,Santa Rita - PB,11352,3235,28.497181113460186,22.177281140741755,100,Favorável,17926,157.91050035236083,129.41331923890064,454.12673879443577
2501906,Belém - PB,1148,327,28.484320557491287,22.16949152542373,100,Favorável,2925,254.7909407665505,226.30662020905922,794.4954128440367
2505303,Curral Velho - PB,158,45,28.48101265822785,22.167487684729064,100,Favorável,342,216.45569620253164,187.9746835443038,659.9999999999999
2501104,Areia - PB,1651,470,28.467595396729255,22.15935879302216,100,Favorável,3584,217.08055723803756,188.6129618413083,662.5531914893618
2510659,Parari - PB,137,39,28.467153284671532,22.15909090909091,100,Favorável,379,276.64233576642334,248.17518248175182,871.7948717948717
2504074,Caraúbas - PB,253,72,28.458498023715418,22.153846153846153,100,Favorável,748,295.65217391304344,267.193675889328,938.8888888888886
2512101,Pombal - PB,2165,615,28.406466512702078,22.12230215827338,100,Favorável,5929,273.85681293302537,245.45034642032329,864.0650406504063
2500577,Algodão de Jandaíra - PB,250,71,28.4,22.118380062305295,100,Favorável,NA,NA,NA,NA
2514701,São José do Sabugi - PB,243,69,28.39506172839506,22.115384615384613,100,Favorável,NA,NA,NA,NA
2509057,Marcação - PB,775,220,28.387096774193548,22.110552763819097,100,Favorável,996,128.51612903225805,100.1290322580645,352.7272727272727
2507101,Itapororoca - PB,1385,393,28.375451263537904,22.103487064116987,100,Favorável,2690,194.22382671480145,165.84837545126354,584.4783715012724
2509156,Marizópolis - PB,423,120,28.368794326241137,22.099447513812155,100,Favorável,1142,269.97635933806146,241.60756501182033,851.6666666666665
2512036,Poço Dantas - PB,268,76,28.35820895522388,22.093023255813954,100,Favorável,588,219.40298507462686,191.04477611940297,673.6842105263157
2504009,Campina Grande - PB,27108,7685,28.34956470414638,22.087776276837296,100,Favorável,62827,231.76553047070976,203.41596576656337,717.5276512687052
2512606,Quixaba - PB,106,30,28.30188679245283,22.058823529411764,100,Favorável,NA,NA,NA,NA
2500577,Algodão de Jandaíra - PB,251,71,28.286852589641438,22.049689440993788,100,Favorável,NA,NA,NA,NA
2503902,Camalaú - PB,396,112,28.28282828282828,22.04724409448819,100,Favorável,NA,NA,NA,NA
2515203,São Sebastião do Umbuzeiro - PB,230,65,28.26086956521739,22.033898305084744,100,Favorável,NA,NA,NA,NA
2501005,Araruna - PB,1228,347,28.257328990228014,22.03174603174603,100,Favorável,2736,222.8013029315961,194.54397394136808,688.4726224783861
2502904,Brejo dos Santos - PB,361,102,28.254847645429365,22.03023758099352,100,Favorável,1080,299.16897506925204,270.91412742382266,958.8235294117645
2502508,Boqueirão - PB,1264,357,28.24367088607595,22.02344231955583,100,Favorável,2670,211.23417721518987,182.9905063291139,647.8991596638655
2505279,Curral de Cima - PB,347,98,28.24207492795389,22.02247191011236,100,Favorável,888,255.9077809798271,227.6657060518732,806.1224489795918
2509008,Manaíra - PB,910,257,28.24175824175824,22.022279348757497,100,Favorável,1570,172.52747252747253,144.28571428571428,510.8949416342412
2509602,Monte Horebe - PB,287,81,28.222996515679444,22.01086956521739,100,Favorável,737,256.79442508710804,228.57142857142858,809.8765432098766
2500502,Alagoinha - PB,1024,289,28.22265625,22.01066260472201,100,Favorável,1973,192.67578125,164.453125,582.6989619377163
2514602,São José do Bonfim - PB,227,64,28.193832599118945,21.993127147766323,100,Favorável,491,216.29955947136565,188.10572687224672,667.1875
2500775,Aparecida - PB,596,168,28.187919463087248,21.98952879581152,100,Favorável,1463,245.46979865771812,217.28187919463087,770.8333333333334
2504504,Condado - PB,394,111,28.17258883248731,21.980198019801982,100,Favorável,1258,319.28934010152284,291.11675126903555,1033.3333333333335
2513943,São Domingos do Cariri - PB,174,49,28.160919540229884,21.973094170403588,100,Favorável,NA,NA,NA,NA
2515971,Sobrado - PB,611,172,28.150572831423897,21.966794380587483,100,Favorável,1287,210.63829787234042,182.48772504091653,648.2558139534883
2503308,Cachoeira dos Índios - PB,643,181,28.149300155520997,21.966019417475728,100,Favorável,1616,251.32192846034215,223.17262830482116,792.817679558011
2510006,Nazarezinho - PB,462,130,28.13852813852814,21.95945945945946,100,Favorável,1346,291.34199134199133,263.2034632034632,935.3846153846152
2515203,São Sebastião do Umbuzeiro - PB,231,65,28.13852813852814,21.95945945945946,100,Favorável,NA,NA,NA,NA
2504850,Coxixola - PB,96,27,28.125,21.951219512195124,100,Favorável,410,427.0833333333333,398.9583333333333,1418.5185185185185
2504850,Coxixola - PB,96,27,28.125,21.951219512195124,100,Favorável,410,427.0833333333333,398.9583333333333,1418.5185185185185
2504355,Caturité - PB,402,113,28.109452736318406,21.941747572815533,100,Favorável,811,201.7412935323383,173.63184079601987,617.6991150442477
